"arquivo","modelo","status","status_primal","status_dual","raw_status","objetivo","tempo_jump_s","variaveis","restricoes_sem_bounds","restricoes_com_bounds","ipopt_iterations","ipopt_objective_final_log","ipopt_dual_infeasibility","ipopt_constraint_violation","ipopt_variable_bound_violation","ipopt_complementarity","ipopt_overall_nlp_error","ipopt_objective_evaluations","ipopt_gradient_evaluations","ipopt_eq_constraint_evaluations","ipopt_ineq_constraint_evaluations","ipopt_eq_jacobian_evaluations","ipopt_ineq_jacobian_evaluations","ipopt_hessian_evaluations","ipopt_total_seconds","log_ipopt"
"jump_2/ex5_4_3_jump.jl","ex5_4_3_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","4845.461995351305","0.5238120555877686","17","14","46","37","4.8454619953513047e+03","5.7595738150911292e-13","1.7763568394002505e-15","1.5999981428649335e-07","1.0000064312836815e-11","1.0000064312836815e-11","46","38","46","0","39","0","0","0.523","logs_ipopt_simples_2/ex5_4_3_jump_ipopt_2.log"
"jump_2/ex5_4_4_jump.jl","ex5_4_4_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","11841.609155252618","0.5437819957733154","28","20","74","108","1.1841609155252618e+04","3.3310198885652675e-08","4.9351825074443983e-13","9.9995389746254659e-08","2.9926279658093430e-09","3.3310198885652675e-08","152","109","152","0","113","0","0","0.543","logs_ipopt_simples_2/ex5_4_4_jump_ipopt_2.log"
"jump_2/ex6_1_1_jump.jl","ex6_1_1_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-0.02019831170399973","0.0031960010528564453","9","7","19","7","-2.0198311703999730e-02","8.1815529369810848e-08","6.3180155551734174e-12","0.0000000000000000e+00","1.0000007388365367e-11","8.1815529369810848e-08","8","8","8","0","8","0","0","0.002","logs_ipopt_simples_2/ex6_1_1_jump_ipopt_2.log"
"jump_2/ex6_1_2_jump.jl","ex6_1_2_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-0.02019831170399973","0.003532886505126953","9","7","19","7","-2.0198311703999730e-02","8.1815529369810848e-08","6.3180155551734174e-12","0.0000000000000000e+00","1.0000007388365367e-11","8.1815529369810848e-08","8","8","8","0","8","0","0","0.003","logs_ipopt_simples_2/ex6_1_2_jump_ipopt_2.log"
"jump_2/ex6_1_3_jump.jl","ex6_1_3_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-0.3524978012019534","0.004578113555908203","13","10","28","10","-3.5249780120195340e-01","5.5265605259221275e-08","2.8033131371785203e-14","0.0000000000000000e+00","1.0000007612591405e-11","5.5265605259221275e-08","11","11","11","0","11","0","0","0.004","logs_ipopt_simples_2/ex6_1_3_jump_ipopt_2.log"
"jump_2/ex6_1_4_jump.jl","ex6_1_4_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-0.29454128777853184","0.00482487678527832","7","5","14","11","-2.9454128777853184e-01","9.7935853441262774e-10","7.2164496600635175e-16","0.0000000000000000e+00","1.0000000003013220e-11","9.7935853441262774e-10","12","12","12","0","12","0","0","0.004","logs_ipopt_simples_2/ex6_1_4_jump_ipopt_2.log"
"jump_2/gtm_jump.jl","gtm_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","543.5650921361895","1.747689962387085","64","25","124","2203","5.4356509213618949e+02","7.0781367592606703e-09","1.1368683772161603e-13","3.7286486342935632e-08","1.0000587537817246e-11","7.0781367592606703e-09","3127","2204","3127","3127","2204","2204","0","1.747","logs_ipopt_simples_2/gtm_jump_ipopt_2.log"
"jump_2/harker_jump.jl","harker_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-914.9057209888222","0.7829539775848389","21","8","28","616","-9.1490572098882217e+02","9.9720992234239536e-01","5.1067331696685869e-08","0.0000000000000000e+00","2.8469166888003502e-08","9.9720992234239536e-01","741","615","741","0","621","0","0","0.782","logs_ipopt_simples_2/harker_jump_ipopt_2.log"
"jump_2/haverly_jump.jl","haverly_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-400.00000413891973","0.0176241397857666","13","10","24","27","-4.0000000413891973e+02","1.4037732072675654e-08","4.5474735088646412e-13","1.9999135929538170e-06","3.1408907011580057e-10","1.4037732072675654e-08","28","28","28","28","28","28","0","0.007","logs_ipopt_simples_2/haverly_jump_ipopt_2.log"
"jump_2/hhfair_jump.jl","hhfair_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-87.15903760661956","0.5058438777923584","30","26","40","39","-8.7159037606619563e+01","6.5089381751288539e-08","1.9797674610799731e-09","0.0000000000000000e+00","3.0132610412631824e-10","6.5089381751288539e-08","55","40","55","55","40","40","0","0.505","logs_ipopt_simples_2/hhfair_jump_ipopt_2.log"
"jump_2/himmel16_jump.jl","himmel16_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-0.6749814496518751","0.021809816360473633","19","22","25","27","-6.7498144965187512e-01","4.8450225567653327e-08","2.7519667100683876e-11","0.0000000000000000e+00","1.0027074429809915e-11","4.8450225567653327e-08","28","28","28","28","28","28","0","0.011","logs_ipopt_simples_2/himmel16_jump_ipopt_2.log"
"jump_2/house_jump.jl","house_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-4500.0000452316035","0.02184605598449707","9","9","14","52","-4.5000000452316035e+03","3.9587371158944507e-09","2.2737367544323206e-13","2.9999993330420693e-05","1.0691214014217972e-11","3.9587371158944507e-09","53","53","53","53","53","53","0","0.011","logs_ipopt_simples_2/house_jump_ipopt_2.log"
"jump_2/immum_jump.jl","immum_jump","ITERATION_LIMIT","INFEASIBLE_POINT","UNKNOWN_RESULT_STATUS","Maximum_Iterations_Exceeded","-1.3762871275269371e13","1.2414770126342773","22","8","29","3000","-1.3762871275269371e+13","6.4124628684261795e+00","1.3762871275393273e+13","6.6206578059382340e-09","1.0590240274736076e-01","1.3762871275393273e+13","3338","31","3341","0","3002","0","0","1.232","logs_ipopt_simples_2/immum_jump_ipopt_2.log"
"jump_2/Ints100_jump.jl","Ints100_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","0.5545954025686685","0.6148409843444824","507","401","611","69","5.5459540256866846e-01","9.2016974073360062e-08","1.8579682237174211e-10","0.0000000000000000e+00","9.9999999999999994e-12","9.2016974073360062e-08","73","70","73","0","70","0","0","0.613","logs_ipopt_simples_2/Ints100_jump_ipopt_2.log"
"jump_2/Ints50_jump.jl","Ints50_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","0.5546687652510897","0.5864081382751465","257","201","311","60","5.5466876525108966e-01","9.2846620592789558e-08","4.1327608002461602e-11","0.0000000000000000e+00","9.9999999999999978e-12","9.2846620592789558e-08","61","61","61","0","61","0","0","0.585","logs_ipopt_simples_2/Ints50_jump_ipopt_2.log"
"jump_2/launch_jump.jl","launch_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","2257.7973301165234","0.5385441780090332","39","29","78","47","2.2577973301165234e+03","4.4254964558484517e-09","1.4551915228366852e-11","1.2499789647790749e-06","1.2573414512460442e-11","4.4254964558484517e-09","48","48","48","48","48","48","0","0.538","logs_ipopt_simples_2/launch_jump_ipopt_2.log"
"jump_2/least_jump.jl","least_jump","ITERATION_LIMIT","FEASIBLE_POINT","UNKNOWN_RESULT_STATUS","Maximum_Iterations_Exceeded","1.5938450720748944e7","0.9131369590759277","4","1","3","3000","1.5938450720748944e+07","1.0000000000000000e+00","2.9802322387695312e-08","0.0000000000000000e+00","1.0060387368907641e-11","1.0000000000000000e+00","3337","2759","4149","0","3005","0","0","0.912","logs_ipopt_simples_2/least_jump_ipopt_2.log"
"jump_2/linear_jump.jl","linear_jump","ITERATION_LIMIT","INFEASIBLE_POINT","UNKNOWN_RESULT_STATUS","Maximum_Iterations_Exceeded","92.95990344990953","1.7443780899047852","25","21","61","3000","9.2959903449909532e+01","1.6884928335121105e+00","9.8710277571539677e+00","0.0000000000000000e+00","8.8770670539744575e-03","9.8710277571539677e+00","4272","3001","4272","0","3001","0","0","1.743","logs_ipopt_simples_2/linear_jump_ipopt_2.log"
"jump_2/meanvar_jump.jl","meanvar_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","5.24339900721936","0.016672849655151367","9","3","18","15","5.2433990072193604e+00","3.5116352491509537e-08","6.6613381477509392e-16","9.9979049539702667e-09","9.9999999999999994e-12","3.5116352491509537e-08","16","16","16","0","16","0","0","0.006","logs_ipopt_simples_2/meanvar_jump_ipopt_2.log"
"jump_2/mhw4d_jump.jl","mhw4d_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","0.029310830705093195","0.5086319446563721","6","4","4","44","2.9310830705093195e-02","1.1928499819846561e-09","1.6230742444500734e-11","0.0000000000000000e+00","0.0000000000000000e+00","1.1928499819846561e-09","62","45","108","0","45","0","0","0.508","logs_ipopt_simples_2/mhw4d_jump_ipopt_2.log"
"jump_2/minlphi_jump.jl","minlphi_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","582.2361396424142","0.5185389518737793","65","80","150","27","5.8223613964241417e+02","1.4933602354716413e-08","1.7053025658242404e-13","9.5140376362273250e-09","6.7895333187580175e-08","6.7895333187580175e-08","45","28","45","45","28","28","0","0.517","logs_ipopt_simples_2/minlphi_jump_ipopt_2.log"
"jump_2/nemhaus_jump.jl","nemhaus_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","31.0","0.011590003967285156","6","6","11","2","3.1000000000000000e+01","2.2870594307278225e-14","0.0000000000000000e+00","0.0000000000000000e+00","0.0000000000000000e+00","2.2870594307278225e-14","3","3","3","0","3","0","0","0.001","logs_ipopt_simples_2/nemhaus_jump_ipopt_2.log"
"jump_2/otpop_jump.jl","otpop_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-4.7691547589341565e-12","0.6375570297241211","104","77","136","194","-4.7691547589341565e-12","8.5731785814554386e-08","5.9117155615240335e-12","0.0000000000000000e+00","9.9999999999999994e-12","8.5731785814554386e-08","217","195","217","0","195","0","0","0.637","logs_ipopt_simples_2/otpop_jump_ipopt_2.log"
"jump_2/pindyck_jump.jl","pindyck_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-1170.4862854361138","0.5250720977783203","117","97","197","56","-1.1704862854361138e+03","5.5385967479004705e-08","8.9386276158620603e-12","0.0000000000000000e+00","1.0000000000000001e-11","5.5385967479004705e-08","60","57","60","0","57","0","0","0.524","logs_ipopt_simples_2/pindyck_jump_ipopt_2.log"
"jump_2/pollut_jump.jl","pollut_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-5.353268636799413e6","0.519909143447876","43","9","89","73","-5.3532686367994128e+06","2.4354320782293826e-09","9.3132257461547852e-10","1.0000000474974513e-04","1.7480027840364857e-11","2.4354320782293826e-09","74","74","74","74","74","74","0","0.519","logs_ipopt_simples_2/pollut_jump_ipopt_2.log"
